case_id,group,trial,question,expected,choice,correct,confidence,target_probability,top_probability,brier
count-cherry-plain,counting,689,answer,2,2,True,0.79,0.81,0.81,0.052499999999999984
length-4096-neutral-start-direct,length,690,answer,drive,walk,False,0.91,0.04,0.96,1.8432
transfer-inspection-goal,transfer,691,answer,drive,walk,False,0.88,0.06,0.94,1.7671999999999999
count-abracadabra-spaced,counting,692,answer,2,3,False,0.43,0.32,0.48,0.7163999999999999
factor-state-direct-0-0,factorial,693,answer,drive,walk,False,0.85,0.08,0.92,1.6928
length-1024-neutral-middle-checks,length,694,bring,yes,yes,True,0.98,0.98,0.98,0.0006000000000000007
length-1024-neutral-middle-checks,length,694,walk,no,no,True,0.49,0.66,0.66,0.20719999999999997
factor-inline-direct-0-1,factorial,695,answer,drive,walk,False,0.87,0.06,0.94,1.7671999999999999
transfer-refund-goal,transfer,696,answer,walk,walk,True,1.0,1.0,1.0,0.0
length-8192-neutral-end-direct,length,697,answer,drive,walk,False,0.99,0.0,1.0,2.0
longtransfer-pickup-512-end-direct,long_transfer,698,answer,walk,walk,True,0.97,0.98,0.98,0.0008000000000000008
count-rrabr-plain,counting,699,answer,3,3,True,0.63,0.66,0.66,0.1953
longtransfer-inspection-4096-start-direct,long_transfer,700,answer,drive,walk,False,0.96,0.02,0.98,1.9207999999999998
length-8192-walking-middle-direct,length,701,answer,drive,walk,False,0.95,0.03,0.97,1.8818
longtransfer-pickup-512-start-checks,long_transfer,702,bring,no,no,True,0.97,0.98,0.98,0.0008000000000000008
longtransfer-pickup-512-start-checks,long_transfer,702,walk,yes,yes,True,0.8,0.86,0.86,0.0344
longtransfer-supplies-512-end-checks,long_transfer,703,bring,no,no,True,0.79,0.86,0.86,0.03660000000000001
longtransfer-supplies-512-end-checks,long_transfer,703,walk,yes,yes,True,0.91,0.95,0.95,0.004200000000000004
count-cherry-algorithm,counting,704,answer,2,2,True,0.78,0.81,0.81,0.05459999999999998
factor-inline-goal-0-0,factorial,705,answer,drive,drive,True,0.1,0.55,0.55,0.40499999999999997
factor-inline-goal-1-0,factorial,706,answer,drive,drive,True,0.4,0.6,0.6,0.28500000000000003
length-8192-neutral-start-direct,length,707,answer,drive,walk,False,0.98,0.01,0.99,1.9602
factor-inline-goal-0-1,factorial,708,answer,drive,drive,True,0.0,0.5,0.5,0.5
longtransfer-supplies-4096-end-checks,long_transfer,709,bring,no,no,True,0.75,0.83,0.83,0.05460000000000002
longtransfer-supplies-4096-end-checks,long_transfer,709,walk,yes,yes,True,0.88,0.92,0.92,0.009799999999999994
factor-inline-direct-1-1,factorial,710,answer,drive,walk,False,0.86,0.02,0.9,1.7768
longtransfer-wash-512-end-checks,long_transfer,711,bring,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
longtransfer-wash-512-end-checks,long_transfer,711,walk,no,no,True,0.9,0.93,0.93,0.008599999999999993
factor-inline-direct-1-1,factorial,712,answer,drive,walk,False,0.87,0.01,0.92,1.8314
transfer-receipt-goal,transfer,713,answer,walk,walk,True,1.0,1.0,1.0,0.0
length-1024-walking-middle-direct,length,714,answer,drive,walk,False,0.93,0.03,0.97,1.8818
factor-inline-goal-0-0,factorial,715,answer,drive,drive,True,0.06,0.53,0.53,0.44179999999999997
transfer-mobile-goal,transfer,716,answer,walk,walk,True,1.0,1.0,1.0,0.0
factor-state-goal-0-0,factorial,717,answer,drive,walk,False,0.5,0.25,0.75,1.125
factor-inline-goal-0-0,factorial,718,answer,drive,walk,False,0.01,0.5,0.5,0.5
transfer-inspection-goal,transfer,719,answer,drive,walk,False,0.84,0.08,0.92,1.6928
count-banana-spaced,counting,720,answer,0,0,True,0.96,0.97,0.97,0.0018000000000000017
rule-feasibility,options,721,answer,drive,walk,False,0.98,0.01,0.99,1.9602
batch-A-B,batching,722,A,yes,yes,True,0.96,0.97,0.97,0.0018000000000000017
batch-A-B,batching,722,B,no,no,True,1.0,1.0,1.0,0.0
length-1024-neutral-end-direct,length,723,answer,drive,walk,False,0.96,0.02,0.98,1.9207999999999998
transfer-job-goal,transfer,724,answer,walk,walk,True,1.0,1.0,1.0,0.0
options-described,options,725,answer,drive,drive,True,0.27,0.63,0.63,0.2738
transfer-refund-checks,transfer,726,bring,no,no,True,1.0,1.0,1.0,0.0
transfer-refund-checks,transfer,726,walk,yes,yes,True,0.99,1.0,1.0,0.0
key-answer,question_key,727,answer,drive,walk,False,0.89,0.05,0.95,1.805
count-qrzrpr-algorithm,counting,728,answer,3,4,False,0.53,0.31,0.58,0.8185999999999999
count-rrrrrr-plain,counting,729,answer,6,4,False,0.53,0.35,0.59,0.772
count-rrabr-plain,counting,730,answer,3,3,True,0.56,0.6,0.6,0.27140000000000003
transfer-mobile-goal,transfer,731,answer,walk,walk,True,1.0,1.0,1.0,0.0
count-banana-algorithm,counting,732,answer,0,1,False,0.55,0.39,0.59,0.7205999999999999
transfer-receipt-checks,transfer,733,bring,no,no,True,1.0,1.0,1.0,0.0
transfer-receipt-checks,transfer,733,walk,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
length-8192-walking-end-checks,length,734,bring,yes,yes,True,0.89,0.93,0.93,0.008599999999999993
length-8192-walking-end-checks,length,734,walk,no,no,True,0.72,0.81,0.81,0.05729999999999998
transfer-oil-direct,transfer,735,answer,drive,drive,True,0.07,0.53,0.53,0.44179999999999997
factor-state-direct-1-1,factorial,736,answer,drive,walk,False,0.81,0.09,0.87,1.5866
factor-state-direct-1-1,factorial,737,answer,drive,walk,False,0.87,0.07,0.91,1.6934
length-256-neutral-end-direct,length,738,answer,drive,walk,False,0.97,0.01,0.99,1.9602
longtransfer-pickup-4096-end-checks,long_transfer,739,bring,no,no,True,0.97,0.99,0.99,0.0002000000000000002
longtransfer-pickup-4096-end-checks,long_transfer,739,walk,yes,yes,True,0.84,0.89,0.89,0.020599999999999997
transfer-tires-goal,transfer,740,answer,drive,walk,False,0.69,0.16,0.84,1.4111999999999998
key-answer,question_key,741,answer,drive,walk,False,0.85,0.08,0.92,1.6928
count-rrrrrr-spaced,counting,742,answer,6,6,True,0.95,0.96,0.96,0.002400000000000003
factor-state-goal-1-1,factorial,743,answer,drive,walk,False,0.6,0.22,0.73,1.1438
factor-inline-direct-0-0,factorial,744,answer,drive,walk,False,0.83,0.09,0.91,1.6562000000000001
longtransfer-pickup-4096-end-direct,long_transfer,745,answer,walk,walk,True,0.97,0.98,0.98,0.0008000000000000008
length-8192-neutral-start-checks,length,746,bring,yes,yes,True,0.98,0.98,0.98,0.0006000000000000007
length-8192-neutral-start-checks,length,746,walk,no,no,True,0.68,0.79,0.79,0.07459999999999999
factor-inline-direct-1-0,factorial,747,answer,drive,walk,False,0.71,0.09,0.81,1.4942000000000002
longtransfer-wash-4096-end-direct,long_transfer,748,answer,drive,walk,False,0.97,0.02,0.98,1.9207999999999998
batch-B,batching,749,B,no,no,True,0.99,1.0,1.0,0.0
count-blueberry-plain,counting,750,answer,2,1,False,0.85,0.05,0.87,1.6658
factor-state-goal-1-0,factorial,751,answer,drive,walk,False,0.73,0.15,0.83,1.4118
options-described,options,752,answer,drive,drive,True,0.44,0.72,0.72,0.15680000000000002
options-described,options,753,answer,drive,drive,True,0.38,0.69,0.69,0.19220000000000004
longtransfer-supplies-4096-start-checks,long_transfer,754,bring,no,no,True,0.93,0.95,0.95,0.0050000000000000044
longtransfer-supplies-4096-start-checks,long_transfer,754,walk,yes,yes,True,0.97,0.98,0.98,0.0006000000000000007
count-error-plain,counting,755,answer,3,1,False,0.45,0.03,0.5,1.4026
transfer-trade-direct,transfer,756,answer,drive,walk,False,0.32,0.34,0.66,0.8712
count-error-algorithm,counting,757,answer,3,2,False,0.44,0.04,0.49,1.3734
length-1024-walking-end-checks,length,758,bring,yes,yes,True,0.92,0.95,0.95,0.004200000000000004
length-1024-walking-end-checks,length,758,walk,no,no,True,0.71,0.8,0.8,0.06719999999999998
count-abracadabra-algorithm,counting,759,answer,2,2,True,0.57,0.62,0.62,0.217
count-qrzrpr-spaced,counting,760,answer,3,5,False,0.41,0.04,0.47000000000000003,1.346
count-RrR-spaced,counting,761,answer,3,3,True,0.92,0.93,0.93,0.006799999999999993
transfer-trade-direct,transfer,762,answer,drive,walk,False,0.25,0.38,0.62,0.7688
longtransfer-inspection-512-start-direct,long_transfer,763,answer,drive,walk,False,0.91,0.05,0.95,1.805
count-rrr-algorithm,counting,764,answer,3,3,True,1.0,1.0,1.0,0.0
factor-state-goal-0-0,factorial,765,answer,drive,walk,False,0.45,0.27,0.73,1.0657999999999999
factor-state-direct-0-1,factorial,766,answer,drive,walk,False,0.92,0.04,0.96,1.8432
length-256-walking-start-direct,length,767,answer,drive,walk,False,0.93,0.04,0.96,1.8432
transfer-pickup-goal,transfer,768,answer,walk,walk,True,1.0,1.0,1.0,0.0
rule-feasibility,options,769,answer,drive,walk,False,0.97,0.02,0.98,1.9207999999999998
count-strawberry-plain,counting,770,answer,3,2,False,0.44,0.43,0.5,0.5774
transfer-oil-direct,transfer,771,answer,drive,walk,False,0.17,0.42,0.58,0.6728000000000001
length-4096-walking-start-checks,length,772,bring,yes,yes,True,0.82,0.88,0.88,0.0288
length-4096-walking-start-checks,length,772,walk,no,no,True,0.49,0.66,0.66,0.20219999999999996
length-4096-walking-end-direct,length,773,answer,drive,walk,False,0.93,0.03,0.97,1.8818
length-8192-walking-end-checks,length,774,bring,yes,yes,True,0.89,0.93,0.93,0.008599999999999993
length-8192-walking-end-checks,length,774,walk,no,no,True,0.72,0.81,0.81,0.060199999999999976
transfer-supplies-goal,transfer,775,answer,walk,walk,True,1.0,1.0,1.0,0.0
longtransfer-inspection-4096-end-checks,long_transfer,776,bring,yes,yes,True,0.99,1.0,1.0,0.0
longtransfer-inspection-4096-end-checks,long_transfer,776,walk,no,no,True,0.5,0.67,0.67,0.20539999999999997
transfer-refund-checks,transfer,777,bring,no,no,True,1.0,1.0,1.0,0.0
transfer-refund-checks,transfer,777,walk,yes,yes,True,0.99,1.0,1.0,0.0
length-8192-walking-end-checks,length,778,bring,yes,yes,True,0.91,0.9299999999999999,0.9299999999999999,0.008600000000000009
length-8192-walking-end-checks,length,778,walk,no,no,True,0.78,0.85,0.85,0.03780000000000001
length-1024-neutral-end-direct,length,779,answer,drive,walk,False,0.94,0.03,0.97,1.8818
factor-state-goal-1-1,factorial,780,answer,drive,walk,False,0.51,0.27,0.68,0.9978
factor-state-goal-1-0,factorial,781,answer,drive,walk,False,0.62,0.22,0.74,1.1576
length-1024-walking-start-direct,length,782,answer,drive,walk,False,0.9,0.05,0.95,1.805
factor-state-direct-1-0,factorial,783,answer,drive,walk,False,0.81,0.08,0.88,1.6224
factor-inline-goal-1-1,factorial,784,answer,drive,drive,True,0.46,0.64,0.64,0.2144
count-cherry-plain,counting,785,answer,2,2,True,0.82,0.84,0.84,0.03840000000000001
count-error-plain,counting,786,answer,3,1,False,0.57,0.02,0.62,1.4673999999999998
factor-state-goal-0-0,factorial,787,answer,drive,walk,False,0.56,0.22,0.78,1.2168
length-4096-walking-start-direct,length,788,answer,drive,walk,False,0.92,0.04,0.96,1.8432
count-blueberry-algorithm,counting,789,answer,2,1,False,0.82,0.03,0.84,1.6633999999999998
length-1024-neutral-end-direct,length,790,answer,drive,walk,False,0.98,0.01,0.99,1.9602
length-256-neutral-middle-direct,length,791,answer,drive,walk,False,0.99,0.0,1.0,2.0
length-1024-walking-middle-checks,length,792,bring,yes,yes,True,0.86,0.91,0.91,0.016199999999999992
length-1024-walking-middle-checks,length,792,walk,no,no,True,0.73,0.82,0.82,0.055800000000000016
factor-inline-goal-1-1,factorial,793,answer,drive,drive,True,0.28,0.52,0.52,0.36560000000000004
length-8192-neutral-end-direct,length,794,answer,drive,walk,False,0.98,0.01,0.99,1.9602
batch-transport,batching,795,transport,drive,walk,False,0.88,0.06,0.94,1.7671999999999999
transfer-inspection-direct,transfer,796,answer,drive,walk,False,0.77,0.12,0.88,1.5488
count-r-algorithm,counting,797,answer,1,1,True,0.98,0.99,0.99,0.0002000000000000002
length-4096-walking-start-checks,length,798,bring,yes,yes,True,0.85,0.9,0.9,0.018199999999999994
length-4096-walking-start-checks,length,798,walk,no,no,True,0.54,0.69,0.69,0.17060000000000003
length-4096-neutral-middle-direct,length,799,answer,drive,walk,False,0.98,0.01,0.99,1.9602
options-described,options,800,answer,drive,drive,True,0.33,0.67,0.67,0.2178
length-8192-neutral-middle-direct,length,801,answer,drive,walk,False,0.98,0.01,0.99,1.9602
count-straberry-plain,counting,802,answer,3,3,True,0.43,0.49,0.49,0.4208
longtransfer-inspection-4096-end-direct,long_transfer,803,answer,drive,walk,False,0.99,0.0,1.0,2.0
length-256-walking-middle-direct,length,804,answer,drive,walk,False,0.88,0.06,0.94,1.7671999999999999
longtransfer-supplies-512-start-direct,long_transfer,805,answer,walk,walk,True,1.0,1.0,1.0,0.0
count-banana-algorithm,counting,806,answer,0,1,False,0.62,0.33,0.66,0.8845999999999999
batch-A-B-transport,batching,807,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
batch-A-B-transport,batching,807,B,no,no,True,0.99,1.0,1.0,0.0
batch-A-B-transport,batching,807,transport,drive,walk,False,0.76,0.12,0.88,1.5488
count-abracadabra-plain,counting,808,answer,2,2,True,0.65,0.68,0.68,0.15299999999999997
count-blueberry-plain,counting,809,answer,2,1,False,0.85,0.06,0.87,1.6454
factor-inline-direct-1-0,factorial,810,answer,drive,walk,False,0.78,0.09,0.85,1.5542
transfer-receipt-direct,transfer,811,answer,walk,walk,True,1.0,1.0,1.0,0.0
transfer-supplies-direct,transfer,812,answer,walk,walk,True,1.0,1.0,1.0,0.0
count-rrabr-plain,counting,813,answer,3,3,True,0.59,0.63,0.63,0.2294
factor-inline-direct-0-0,factorial,814,answer,drive,walk,False,0.72,0.14,0.86,1.4791999999999998
count-straberry-plain,counting,815,answer,3,3,True,0.41,0.47000000000000003,0.47000000000000003,0.44950000000000007
batch-transport,batching,816,transport,drive,walk,False,0.87,0.07,0.93,1.7298
count-strawberry-algorithm,counting,817,answer,3,2,False,0.49,0.38,0.55,0.6894
length-1024-walking-middle-checks,length,818,bring,yes,yes,True,0.82,0.89,0.89,0.0242
length-1024-walking-middle-checks,length,818,walk,no,no,True,0.63,0.76,0.76,0.1064
longtransfer-pickup-512-end-direct,long_transfer,819,answer,walk,walk,True,0.95,0.98,0.98,0.0008000000000000008
length-4096-walking-end-checks,length,820,bring,yes,yes,True,0.92,0.95,0.95,0.004200000000000004
length-4096-walking-end-checks,length,820,walk,no,no,True,0.5,0.66,0.66,0.1976
factor-inline-goal-0-1,factorial,821,answer,drive,drive,True,0.42,0.71,0.71,0.16820000000000002
factor-state-direct-1-1,factorial,822,answer,drive,walk,False,0.89,0.05,0.93,1.7678
transfer-trade-checks,transfer,823,bring,yes,no,False,0.64,0.22,0.77,1.2014
transfer-trade-checks,transfer,823,walk,no,no,True,0.82,0.88,0.88,0.0266
factor-state-direct-0-0,factorial,824,answer,drive,walk,False,0.85,0.07,0.93,1.7298
count-abracadabra-algorithm,counting,825,answer,2,2,True,0.62,0.67,0.67,0.16199999999999998
factor-inline-direct-0-1,factorial,826,answer,drive,walk,False,0.86,0.07,0.93,1.7298
rule-feasibility,options,827,answer,drive,walk,False,0.98,0.01,0.99,1.9602
factor-state-goal-0-0,factorial,828,answer,drive,walk,False,0.58,0.21,0.79,1.2482000000000002
factor-state-direct-0-1,factorial,829,answer,drive,walk,False,0.87,0.06,0.94,1.7671999999999999
factor-state-goal-0-1,factorial,830,answer,drive,walk,False,0.37,0.32,0.68,0.9248000000000001
longtransfer-supplies-512-start-direct,long_transfer,831,answer,walk,walk,True,1.0,1.0,1.0,0.0
count-qrzrpr-spaced,counting,832,answer,3,5,False,0.46,0.04,0.52,1.3458
transfer-pickup-goal,transfer,833,answer,walk,walk,True,1.0,1.0,1.0,0.0
factor-state-goal-0-1,factorial,834,answer,drive,walk,False,0.31,0.34,0.66,0.8712
transfer-supplies-goal,transfer,835,answer,walk,walk,True,1.0,1.0,1.0,0.0
transfer-oil-checks,transfer,836,bring,yes,yes,True,0.91,0.94,0.94,0.005600000000000007
transfer-oil-checks,transfer,836,walk,no,no,True,0.99,0.99,0.99,0.0002000000000000002
transfer-job-direct,transfer,837,answer,walk,walk,True,1.0,1.0,1.0,0.0
batch-A-B,batching,838,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
batch-A-B,batching,838,B,no,no,True,1.0,1.0,1.0,0.0
transfer-wash-checks,transfer,839,bring,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
transfer-wash-checks,transfer,839,walk,no,no,True,0.99,0.99,0.99,0.0002000000000000002
count-rrabr-algorithm,counting,840,answer,3,3,True,0.66,0.69,0.69,0.15300000000000002
length-1024-neutral-start-direct,length,841,answer,drive,walk,False,0.89,0.06,0.94,1.7671999999999999
transfer-tires-direct,transfer,842,answer,drive,walk,False,0.36,0.32,0.68,0.9248000000000001
length-256-neutral-start-direct,length,843,answer,drive,walk,False,0.91,0.05,0.95,1.805
transfer-tires-checks,transfer,844,bring,yes,yes,True,0.92,0.95,0.95,0.004200000000000004
transfer-tires-checks,transfer,844,walk,no,no,True,0.97,0.97,0.97,0.0014000000000000017
count-rrrrrr-plain,counting,845,answer,6,4,False,0.51,0.39,0.55,0.6755
length-256-walking-middle-checks,length,846,bring,yes,yes,True,0.89,0.93,0.93,0.009799999999999993
length-256-walking-middle-checks,length,846,walk,no,no,True,0.73,0.8099999999999999,0.8099999999999999,0.06260000000000002
length-256-walking-middle-direct,length,847,answer,drive,walk,False,0.89,0.06,0.94,1.7671999999999999
transfer-wash-checks,transfer,848,bring,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
transfer-wash-checks,transfer,848,walk,no,no,True,0.98,0.99,0.99,0.0002000000000000002
count-abracadabra-plain,counting,849,answer,2,2,True,0.63,0.68,0.68,0.15059999999999996
batch-A-B-transport,batching,850,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
batch-A-B-transport,batching,850,B,no,no,True,0.99,1.0,1.0,0.0
batch-A-B-transport,batching,850,transport,drive,walk,False,0.86,0.07,0.93,1.7298
rule-feasibility,options,851,answer,drive,walk,False,0.98,0.01,0.99,1.9602
count-r-algorithm,counting,852,answer,1,1,True,0.99,0.99,0.99,0.0002000000000000002
transfer-receipt-goal,transfer,853,answer,walk,walk,True,1.0,1.0,1.0,0.0
length-8192-walking-middle-checks,length,854,bring,yes,yes,True,0.83,0.88,0.88,0.0266
length-8192-walking-middle-checks,length,854,walk,no,no,True,0.75,0.83,0.83,0.05180000000000001
count-error-algorithm,counting,855,answer,3,1,False,0.42,0.04,0.48,1.373
factor-state-direct-1-0,factorial,856,answer,drive,walk,False,0.8,0.09,0.86,1.5702
factor-state-goal-0-1,factorial,857,answer,drive,walk,False,0.21,0.39,0.61,0.7442
count-r-spaced,counting,858,answer,1,1,True,0.99,0.99,0.99,0.0002000000000000002
transfer-receipt-goal,transfer,859,answer,walk,walk,True,1.0,1.0,1.0,0.0
longtransfer-supplies-4096-end-checks,long_transfer,860,bring,no,no,True,0.81,0.87,0.87,0.031400000000000004
longtransfer-supplies-4096-end-checks,long_transfer,860,walk,yes,yes,True,0.87,0.91,0.91,0.013399999999999995
transfer-mobile-direct,transfer,861,answer,walk,walk,True,1.0,1.0,1.0,0.0
count-river-plain,counting,862,answer,2,2,True,0.71,0.74,0.74,0.1302
length-4096-walking-end-checks,length,863,bring,yes,yes,True,0.93,0.95,0.95,0.004200000000000004
length-4096-walking-end-checks,length,863,walk,no,no,True,0.35,0.5599999999999999,0.5599999999999999,0.34160000000000007
count-banana-plain,counting,864,answer,0,1,False,0.74,0.21,0.77,1.2174
length-8192-walking-end-checks,length,865,bring,yes,yes,True,0.89,0.93,0.93,0.008599999999999993
length-8192-walking-end-checks,length,865,walk,no,no,True,0.69,0.79,0.79,0.07459999999999999
transfer-receipt-direct,transfer,866,answer,walk,walk,True,1.0,1.0,1.0,0.0
longtransfer-wash-512-end-direct,long_transfer,867,answer,drive,walk,False,0.98,0.01,0.99,1.9602
count-rrr-plain,counting,868,answer,3,3,True,1.0,1.0,1.0,0.0
length-4096-neutral-middle-checks,length,869,bring,yes,yes,True,0.96,0.97,0.97,0.0014000000000000017
