episode,profile,move,input_tokens,output_tokens,latency_ms,planner_ms,proposal,action,overridden,shortest
unassisted-1004,unassisted,107,616,38,348.99,0.04,straight,straight,False,True
unassisted-1004,unassisted,108,615,38,352.65,0.06,straight,straight,False,True
unassisted-1004,unassisted,109,621,38,458.5,0.08,straight,straight,False,False
unassisted-1004,unassisted,110,620,38,465.68,0.21,straight,straight,False,False
unassisted-1004,unassisted,111,619,38,479.99,0.59,right,right,False,True
unassisted-1004,unassisted,112,619,38,355.55,0.28,straight,straight,False,True
unassisted-1004,unassisted,113,619,38,341.25,0.31,straight,straight,False,True
unassisted-1004,unassisted,114,619,38,304.23,0.13,straight,straight,False,True
unassisted-1004,unassisted,115,619,38,273.93,0.08,straight,straight,False,True
unassisted-1004,unassisted,116,619,38,319.13,0.06,straight,straight,False,True
unassisted-1004,unassisted,117,619,38,329.96,0.06,right,right,False,True
unassisted-1004,unassisted,118,619,38,306.98,0.03,straight,straight,False,True
unassisted-1004,unassisted,119,625,38,372.85,2.35,straight,straight,False,True
unassisted-1004,unassisted,120,625,38,305.59,0.87,left,left,False,False
unassisted-1004,unassisted,121,625,38,273.31,1.07,straight,straight,False,False
unassisted-1004,unassisted,122,625,38,292.11,1.59,straight,straight,False,False
unassisted-1004,unassisted,123,626,38,761.82,18.33,straight,straight,False,False
unassisted-1004,unassisted,124,629,38,295.47,3.24,left,left,False,False
unassisted-1004,unassisted,125,629,38,403.92,11.12,straight,straight,False,False
unassisted-1004,unassisted,126,630,38,580.61,22.45,straight,straight,False,False
unassisted-1004,unassisted,127,631,38,309.37,24.77,straight,straight,False,False
unassisted-1004,unassisted,128,632,38,288.02,35.93,left,left,False,True
unassisted-1004,unassisted,129,631,38,434.88,33.89,straight,straight,False,True
unassisted-1004,unassisted,130,631,38,428.85,40.46,straight,straight,False,True
unassisted-1004,unassisted,131,631,38,304.48,21.7,straight,straight,False,True
unassisted-1004,unassisted,132,631,38,341.32,15.38,straight,straight,False,True
unassisted-1004,unassisted,133,630,38,302.57,9.66,straight,straight,False,True
unassisted-1004,unassisted,134,629,38,336.46,3.28,straight,straight,False,True
unassisted-1004,unassisted,135,628,38,261.7,1.08,straight,straight,False,True
unassisted-1004,unassisted,136,627,38,313.25,0.38,straight,straight,False,True
unassisted-1004,unassisted,137,626,38,342.41,0.1,straight,straight,False,True
unassisted-1004,unassisted,138,626,38,312.71,9.95,right,right,False,False
unassisted-1004,unassisted,139,626,38,328.27,2.43,right,right,False,True
unassisted-1004,unassisted,140,626,38,303.98,1.77,straight,straight,False,True
unassisted-1004,unassisted,141,626,38,331.71,1.55,straight,straight,False,True
unassisted-1004,unassisted,142,626,38,385.05,1.8,straight,straight,False,True
unassisted-1004,unassisted,143,626,38,290.93,4.37,straight,straight,False,False
unassisted-1004,unassisted,144,626,38,292.61,7.71,straight,straight,False,False
unassisted-1004,unassisted,145,626,38,332.62,11.8,straight,straight,False,False
unassisted-1004,unassisted,146,626,38,302.66,20.62,straight,straight,False,False
unassisted-1004,unassisted,147,626,38,364.07,29.44,right,right,False,True
unassisted-1004,unassisted,148,626,38,280.26,42.52,straight,straight,False,True
unassisted-1004,unassisted,149,626,38,293.38,20.38,straight,straight,False,True
unassisted-1004,unassisted,150,626,38,278.28,11.09,straight,straight,False,True
unassisted-1004,unassisted,151,626,38,336.0,5.4,straight,straight,False,True
unassisted-1004,unassisted,152,626,38,304.61,7.24,straight,straight,False,True
unassisted-1004,unassisted,153,626,38,327.6,2.02,left,left,False,False
unassisted-1004,unassisted,154,627,38,324.6,1.73,straight,straight,False,False
unassisted-1004,unassisted,155,630,38,314.12,1.54,straight,straight,False,False
unassisted-1004,unassisted,156,631,38,274.66,22.58,left,left,False,False
unassisted-1004,unassisted,157,632,38,529.92,44.02,straight,straight,False,True
unassisted-1004,unassisted,158,633,38,410.62,60.66,straight,straight,False,False
unassisted-1004,unassisted,159,634,38,321.37,125.22,straight,straight,False,False
unassisted-1004,unassisted,160,635,38,368.73,182.86,straight,straight,False,False
unassisted-1004,unassisted,161,636,38,327.5,230.28,straight,straight,False,False
unassisted-1004,unassisted,162,637,38,377.72,183.26,left,left,False,True
unassisted-1004,unassisted,163,637,38,306.49,212.91,straight,straight,False,True
unassisted-1004,unassisted,164,634,38,339.06,164.57,straight,straight,False,True
unassisted-1004,unassisted,165,633,38,370.44,129.99,straight,straight,False,True
unassisted-1004,unassisted,166,632,38,400.62,86.52,straight,straight,False,True
unassisted-1004,unassisted,167,631,38,411.65,53.87,straight,straight,False,True
unassisted-1004,unassisted,168,630,38,363.2,21.8,straight,straight,False,True
unassisted-1001,unassisted,1,587,38,389.13,0.32,straight,straight,False,True
unassisted-1001,unassisted,2,587,38,359.56,0.23,straight,straight,False,True
unassisted-1001,unassisted,3,587,38,284.34,0.14,straight,straight,False,True
unassisted-1001,unassisted,4,587,38,261.05,0.11,straight,straight,False,True
unassisted-1001,unassisted,5,587,38,337.91,0.11,straight,straight,False,True
unassisted-1001,unassisted,6,587,38,316.9,0.08,left,left,False,True
unassisted-1001,unassisted,7,587,38,322.6,0.03,straight,straight,False,True
unassisted-1001,unassisted,8,587,38,298.64,0.03,straight,straight,False,True
unassisted-1001,unassisted,9,593,38,352.46,0.21,straight,straight,False,False
unassisted-1001,unassisted,10,593,38,318.1,0.27,straight,straight,False,False
unassisted-1001,unassisted,11,594,38,475.14,0.36,left,left,False,True
unassisted-1001,unassisted,12,594,38,315.1,0.18,straight,straight,False,True
unassisted-1001,unassisted,13,594,38,535.9,0.07,straight,straight,False,True
unassisted-1001,unassisted,14,594,38,711.63,0.11,straight,straight,False,False
unassisted-1001,unassisted,15,594,38,577.11,0.14,straight,straight,False,False
unassisted-1001,unassisted,16,594,38,509.18,0.32,straight,straight,False,False
unassisted-1001,unassisted,17,594,38,479.63,0.34,straight,straight,False,False
unassisted-1001,unassisted,18,594,38,565.87,0.61,straight,straight,False,False
unassisted-1001,unassisted,19,596,38,461.0,0.71,straight,straight,False,False
unassisted-1001,unassisted,20,599,38,449.05,1.02,straight,straight,False,False
unassisted-1001,unassisted,21,600,38,484.69,0.74,left,left,False,True
unassisted-1001,unassisted,22,601,38,599.47,0.73,straight,straight,False,True
unassisted-1001,unassisted,23,602,38,330.5,0.43,straight,straight,False,True
unassisted-1001,unassisted,24,602,38,377.71,0.16,straight,straight,False,True
unassisted-1001,unassisted,25,602,38,487.42,0.08,straight,straight,False,True
unassisted-1001,unassisted,26,602,38,316.93,0.07,straight,straight,False,False
unassisted-1001,unassisted,27,602,38,282.8,0.15,straight,straight,False,False
unassisted-1001,unassisted,28,602,38,476.77,0.28,left,left,False,True
unassisted-1001,unassisted,29,601,38,303.96,0.28,left,left,False,True
unassisted-1001,unassisted,30,601,38,329.47,0.13,straight,straight,False,True
unassisted-1001,unassisted,31,601,38,303.27,0.16,straight,straight,False,False
unassisted-1001,unassisted,32,601,38,322.9,0.15,straight,straight,False,False
unassisted-1001,unassisted,33,601,38,321.51,0.38,straight,straight,False,False
unassisted-1001,unassisted,34,601,38,298.21,0.43,straight,straight,False,False
unassisted-1001,unassisted,35,601,38,283.27,0.71,straight,straight,False,False
unassisted-1001,unassisted,36,601,38,268.16,1.02,right,right,False,True
unassisted-1001,unassisted,37,598,38,349.12,0.81,straight,straight,False,True
unassisted-1001,unassisted,38,597,38,319.17,0.54,straight,straight,False,True
unassisted-1001,unassisted,39,596,38,360.2,0.3,straight,straight,False,True
unassisted-1001,unassisted,40,595,38,496.68,0.15,straight,straight,False,True
unassisted-1001,unassisted,41,595,38,351.13,0.07,straight,straight,False,True
unassisted-1001,unassisted,42,595,38,281.8,0.11,right,right,False,True
unassisted-1001,unassisted,43,595,38,390.81,0.11,straight,straight,False,True
unassisted-1001,unassisted,44,595,38,285.63,0.04,straight,straight,False,True
unassisted-1001,unassisted,45,595,38,325.18,0.07,straight,straight,False,True
unassisted-1001,unassisted,46,595,38,325.14,0.03,straight,straight,False,True
unassisted-1001,unassisted,47,601,38,380.02,0.35,straight,straight,False,True
unassisted-1001,unassisted,48,601,38,338.74,0.23,straight,straight,False,True
unassisted-1001,unassisted,49,601,38,373.69,0.15,straight,straight,False,True
unassisted-1001,unassisted,50,602,38,432.35,0.07,straight,straight,False,True
unassisted-1001,unassisted,51,605,38,282.56,0.05,straight,straight,False,True
unassisted-1001,unassisted,52,606,38,301.09,0.14,left,left,False,True
unassisted-1001,unassisted,53,607,38,410.06,0.03,straight,straight,False,True
unassisted-1001,unassisted,54,608,38,414.16,0.02,straight,straight,False,True
unassisted-1001,unassisted,55,614,38,290.56,2.84,left,left,False,True
unassisted-1001,unassisted,56,614,38,295.3,1.61,straight,straight,False,True
unassisted-1001,unassisted,57,611,38,481.65,0.79,straight,straight,False,True
unassisted-1001,unassisted,58,610,38,306.77,0.31,straight,straight,False,True
unassisted-1001,unassisted,59,609,38,360.02,0.12,straight,straight,False,True
unassisted-1001,unassisted,60,608,38,313.67,0.15,straight,straight,False,False
unassisted-1001,unassisted,61,607,38,358.8,0.4,straight,straight,False,False
unassisted-1001,unassisted,62,606,38,353.77,0.66,straight,straight,False,False
unassisted-1001,unassisted,63,606,38,374.7,1.24,straight,straight,False,False
unassisted-1001,unassisted,64,606,38,312.46,2.05,straight,straight,False,False
unassisted-1001,unassisted,65,607,38,296.93,3.43,left,left,False,True
unassisted-1001,unassisted,66,607,38,297.92,2.08,left,left,False,True
unassisted-1001,unassisted,67,607,38,332.58,1.04,straight,straight,False,True
unassisted-1001,unassisted,68,607,38,301.96,0.61,straight,straight,False,True
unassisted-1001,unassisted,69,607,38,280.77,0.25,straight,straight,False,True
unassisted-1001,unassisted,70,607,38,444.46,0.1,straight,straight,False,True
unassisted-1001,unassisted,71,607,38,339.18,0.11,straight,straight,False,False
unassisted-1001,unassisted,72,607,38,332.04,0.27,straight,straight,False,False
unassisted-1001,unassisted,73,607,38,349.11,0.41,straight,straight,False,False
unassisted-1001,unassisted,74,608,38,346.56,1.12,straight,straight,False,False
unassisted-1001,unassisted,75,611,38,372.89,1.7,right,right,False,True
unassisted-1001,unassisted,76,611,38,309.12,1.34,straight,straight,False,True
unassisted-1001,unassisted,77,612,38,417.95,0.56,straight,straight,False,True
unassisted-1001,unassisted,78,613,38,315.6,0.53,straight,straight,False,True
unassisted-1001,unassisted,79,614,38,439.83,0.16,straight,straight,False,True
unassisted-1001,unassisted,80,615,38,342.08,0.06,straight,straight,False,True
unassisted-1001,unassisted,81,615,38,381.15,0.08,straight,straight,False,False
unassisted-1001,unassisted,82,616,38,364.44,0.27,straight,straight,False,False
unassisted-1001,unassisted,83,619,38,319.39,0.18,straight,straight,False,False
unassisted-1001,unassisted,84,620,38,333.82,0.22,right,right,False,True
unassisted-1001,unassisted,85,618,38,285.62,0.11,straight,straight,False,True
unassisted-1001,unassisted,86,618,38,514.74,0.08,straight,straight,False,True
unassisted-1001,unassisted,87,618,38,341.98,0.04,straight,straight,False,True
unassisted-1001,unassisted,88,618,38,362.73,0.05,straight,straight,False,False
unassisted-1001,unassisted,89,617,38,327.26,0.05,straight,straight,False,False
unassisted-1001,unassisted,90,616,38,339.23,0.14,straight,straight,False,False
unassisted-1001,unassisted,91,616,38,405.25,0.13,straight,straight,False,False
unassisted-1001,unassisted,92,616,38,341.49,0.29,straight,straight,False,False
unassisted-1001,unassisted,93,616,38,288.49,1.19,right,right,False,True
unassisted-1001,unassisted,94,615,38,512.97,0.16,straight,straight,False,True
unassisted-1001,unassisted,95,612,38,320.61,0.1,straight,straight,False,True
unassisted-1001,unassisted,96,611,38,314.23,0.12,straight,straight,False,False
unassisted-1001,unassisted,97,610,38,330.28,0.33,straight,straight,False,False
unassisted-1001,unassisted,98,609,38,358.54,0.32,straight,straight,False,False
unassisted-1001,unassisted,99,608,38,353.77,0.63,straight,straight,False,False
unassisted-1001,unassisted,100,607,38,284.95,0.99,straight,straight,False,False
unassisted-1001,unassisted,101,608,38,291.42,1.53,straight,straight,False,False
unassisted-1001,unassisted,102,608,38,303.05,3.0,right,right,False,True
unassisted-1001,unassisted,103,608,38,285.52,1.31,straight,straight,False,True
unassisted-1001,unassisted,104,608,38,304.63,0.85,straight,straight,False,True
assisted-1004,assisted,1,562,38,301.1,0.21,left,left,False,True
assisted-1004,assisted,2,562,38,337.69,0.36,left,left,False,True
assisted-1004,assisted,3,562,38,343.2,0.07,straight,straight,False,True
assisted-1004,assisted,4,562,38,431.27,0.04,right,right,False,True
assisted-1004,assisted,5,562,38,407.27,0.08,left,left,False,True
assisted-1004,assisted,6,563,38,292.57,0.07,right,right,False,True
assisted-1004,assisted,7,563,38,997.51,12.23,straight,straight,False,True
assisted-1004,assisted,8,571,38,586.93,0.26,right,right,False,True
assisted-1004,assisted,9,568,38,496.31,0.15,straight,straight,False,True
assisted-1004,assisted,10,568,38,479.22,0.1,right,right,False,True
assisted-1004,assisted,11,568,38,558.39,0.24,left,left,False,True
assisted-1004,assisted,12,568,38,485.1,0.06,straight,straight,False,True
assisted-1004,assisted,13,568,38,457.42,0.04,straight,straight,False,True
assisted-1004,assisted,14,568,38,353.09,0.03,straight,straight,False,True
assisted-1004,assisted,15,568,38,330.58,0.02,straight,straight,False,True
assisted-1004,assisted,16,579,38,475.38,5.29,right,right,False,True
assisted-1004,assisted,17,579,38,428.07,4.69,straight,straight,False,True
assisted-1004,assisted,18,579,38,327.11,3.23,straight,straight,False,True
assisted-1004,assisted,19,579,38,420.76,1.91,right,right,False,True
assisted-1004,assisted,20,579,38,595.94,2.12,left,left,False,True
assisted-1004,assisted,21,579,38,415.84,1.07,straight,straight,False,True
assisted-1004,assisted,22,579,38,368.69,0.74,right,right,False,True
assisted-1004,assisted,23,579,38,295.09,0.7,left,left,False,True
assisted-1004,assisted,24,578,38,312.7,0.21,straight,straight,False,True
assisted-1004,assisted,25,582,38,389.34,0.08,right,right,False,True
assisted-1004,assisted,26,581,38,286.38,0.17,left,left,False,True
assisted-1004,assisted,27,586,38,304.91,0.08,right,right,False,True
assisted-1004,assisted,28,586,38,429.69,0.06,straight,straight,False,True
assisted-1004,assisted,29,587,38,295.5,0.05,straight,straight,False,True
assisted-1004,assisted,30,587,38,645.71,0.03,straight,straight,False,True
assisted-1004,assisted,31,588,38,298.29,0.02,straight,straight,False,True
assisted-1004,assisted,32,592,38,359.75,0.02,straight,straight,False,True
assisted-1004,assisted,33,601,38,302.75,0.03,right,right,False,True
assisted-1004,assisted,34,599,38,463.99,0.08,straight,straight,False,True
assisted-1004,assisted,35,596,38,307.63,0.07,straight,straight,False,True
assisted-1004,assisted,36,596,38,341.61,0.06,straight,straight,False,True
assisted-1004,assisted,37,596,38,293.08,0.04,straight,straight,False,True
assisted-1004,assisted,38,595,38,416.37,0.03,straight,straight,False,True
